run_id,rank,class_id,class_name,confidence,x1,y1,x2,y2,width,height,area
"4ddfddff-5603-424a-ad84-ceb9cc339337",0,3,"miner",0.957024,63.334625,238.687820,589.539673,463.530853,526.205078,224.843033,118313.546875
"4d95e047-5c5b-45a6-8224-7dd3f2f77d6c",0,4,"phoma",0.968922,99.000565,99.152634,581.093811,504.766663,482.093262,405.614014,195543.781250
"73ba31b5-9bc0-4b15-a6e9-4ec0b4056243",0,3,"miner",0.957134,180.955093,181.198914,604.265747,515.165955,423.310669,333.967041,141371.812500
"346d3758-c8e1-4ca8-9a4c-7187e801864b",0,1,"brown_eye_spot",0.973966,124.263168,105.486282,524.667725,529.244385,400.404541,423.758118,169674.671875
"f1d5ec2a-a304-467c-8363-06da15c47087",0,5,"powdery_mildew",0.955626,86.301575,73.218964,535.339966,444.623657,449.038391,371.404694,166774.968750
"f1d5ec2a-a304-467c-8363-06da15c47087",1,5,"powdery_mildew",0.813789,74.784515,495.739319,334.668427,639.000000,259.883911,143.260681,37231.144531
"e05b3eb7-93ad-4ff8-a6ef-44e8ca10d23e",0,3,"miner",0.969690,136.708786,126.775482,464.149597,455.431732,327.440796,328.656250,107615.460938
"309e446f-e212-4587-94a1-0c997882df1e",0,4,"phoma",0.894344,68.212280,90.009781,545.436829,539.698608,477.224548,449.688843,214602.562500
"e7fd6e9e-535b-4c25-a5f1-60cc31537c4c",0,1,"brown_eye_spot",0.983037,117.067291,122.212936,448.508850,561.626160,331.441559,439.413208,145639.796875
"74b9a2af-c39f-41fb-991d-cdbefdb576c7",0,4,"phoma",0.972264,91.354095,137.860809,556.619263,508.583557,465.265167,370.722748,172484.375000
"cfdb795c-b994-4bdf-84cc-30b8b256bdda",0,3,"miner",0.966960,126.933594,30.671539,441.376099,534.720215,314.442505,504.048676,158494.328125
"cd4e10f0-69a4-42d2-a128-2f698f2cb951",0,1,"brown_eye_spot",0.979300,148.238770,48.979309,477.244415,587.888184,329.005646,538.908875,177304.062500
"b8246647-70d0-4595-8d41-575202cb0adc",0,0,"algal_spot",0.952159,151.339264,138.698486,517.907349,530.966003,366.568085,392.267517,143792.750000
"91be3221-abcd-4735-8440-6903b4d3b559",0,3,"miner",0.976304,117.029724,70.125061,523.590210,620.658813,406.560486,550.533752,223825.265625
