run_id,rank,class_id,class_name,confidence,x1,y1,x2,y2,width,height,area
"f179faf6-e253-43fd-874b-38bf3baaa085",1,3,"miner",0.968958,265.911499,45.479340,480.536621,213.026962,214.625122,167.547623,35959.929688
"f179faf6-e253-43fd-874b-38bf3baaa085",2,1,"brown_eye_spot",0.893850,258.204620,293.777405,612.440613,421.650879,354.235992,127.873474,45297.386719
"702ac605-21f6-46b3-a153-b3aed0064dbb",0,3,"miner",0.954797,76.108459,183.958588,547.768982,362.344727,471.660522,178.386139,84137.703125
"4f6aed4c-045a-471e-bedd-9be78d28dbf2",0,4,"phoma",0.977411,59.476257,153.916351,580.332275,535.459045,520.856018,381.542694,198728.812500
"95565580-4a27-44c0-a369-9484009dc41f",0,4,"phoma",0.361964,111.682495,111.950500,551.887451,526.211853,440.204956,414.261353,182359.906250
"ec8dfca3-029b-45dc-a103-27c6c4f3aebe",0,3,"miner",0.978752,116.868637,163.890930,505.637756,491.278961,388.769104,327.388031,127278.351563
"d2c0d7c4-3382-4c6f-b8e4-3b920c54f3d9",0,0,"algal_spot",0.963843,121.418365,225.863800,417.262360,461.126038,295.843994,235.262238,69600.921875
"35b1880a-b6ee-4e03-ad3c-4844b167cebb",0,0,"algal_spot",0.976741,233.642334,93.690689,554.456848,479.023285,320.814514,385.332581,123620.281250
"88ba2a71-c382-44d6-9ea8-ec5199f99568",0,5,"powdery_mildew",0.961542,78.574585,49.028091,577.707947,544.412476,499.133362,495.384399,247262.875000
"9654de90-8411-4ff8-853e-9f68af8cb26d",0,1,"brown_eye_spot",0.979347,31.200195,132.609253,630.393860,415.806763,599.193665,283.197510,169690.156250
"504457cf-e9a8-402a-86db-6079b0675bca",0,3,"miner",0.940989,47.998627,80.749893,528.908386,496.446350,480.909760,415.696472,199912.484375
"e8a1f1cc-2a47-4b29-a4b4-1c56758aec6c",0,0,"algal_spot",0.974288,100.550720,92.130127,414.640808,540.337524,314.090088,448.207397,140777.500000
"45000f65-1213-4c25-beef-3dad499c1279",0,1,"brown_eye_spot",0.969391,8.482269,96.407150,430.761169,557.778076,422.278900,461.370911,194827.203125
